Agent,Mean_MPC,Median_MPC,Std_MPC,Sample_Count
0,0.6894323696882674,0.5546518807790857,1.6097403064959084,10
1,0.5025144789753275,0.7963208966296551,3.5521177885090798,10
2,0.6722440648423383,0.9512050882274315,1.685809583931714,10
3,1.3337753905480616,0.4349678610092904,2.42849185852003,10
4,1.0307700546852523,1.0866799471284554,2.6175028913211413,10
5,1.7474145516434736,1.4811987746179236,3.2102435148793513,10
6,0.8307602738666257,0.5855912973642127,2.849011891816894,10
7,1.7991833017621939,0.9276969199307281,4.937685671962398,10
8,0.7634847166318527,1.1923826461423963,2.2494429670761504,11
9,1.0882669573045218,1.3290811886260874,2.1443162159819016,11
10,2.2808157514459855,1.235144227409779,2.9981251618779856,10
11,0.08718825724906393,0.9687298446617655,3.584345365812703,11
12,2.303291440048646,0.6430038527795703,7.715459670587881,11
13,1.276793303494873,2.042522074628795,4.189609400398702,11
14,0.7872228631356197,1.8523437241093479,4.280626794542773,11
15,0.7710945930405216,0.7759455615061297,1.6919424191603896,11
16,0.9406572623598424,0.44752430159474044,2.885469419755568,10
17,2.049787259777764,0.31391998023489337,4.6765144153756735,11
18,1.3377267837943712,1.7361821425777388,2.29400374652445,11
19,5.009682457894639,2.355536522071116,9.661725188165287,11
20,1.1293722331497842,1.2989581804276682,3.2166728432551674,10
21,1.6288261590766488,1.4390770940357525,4.008546721364671,11
22,0.39703970166774705,1.2249967247843592,3.797416846928627,11
23,2.2742043235318445,2.5937266394030685,2.1273396120534818,8
24,1.0621894144308675,1.0074582882077499,5.762440267019079,10
25,1.2237677407092487,1.4681258871831968,3.34598007154775,10
26,1.602921981605956,1.2271232807673496,2.9517595016325258,11
27,3.142307245123566,1.6481222740193044,4.593871722446548,12
28,-1.0770478966690566,0.6333838709771495,6.076381731411223,10
29,0.28208988163145426,0.4797895803703732,5.443695450651789,13
30,0.35275186314655826,0.8492914915403017,5.661911368488327,11
31,0.7459752863646155,0.8855373077410746,10.334784534784347,12
32,1.805918064506376,0.3043997812741562,5.2775585772039095,10
33,1.2930126848425298,0.9327981771910873,7.308458917896647,11
34,1.4593518640512595,2.608452528413575,5.324508427157189,12
35,0.5225300427883129,0.6809624412497792,6.851837778729177,11
36,-5.4825549179251345,-2.443049703305185,11.804255586095579,9
37,-0.4812727093854086,0.45163996056989153,4.047264295636582,12
38,-0.841943633749178,0.07361863897470733,5.518487470404352,12
39,1.029191840415951,0.930970097907013,5.535604366953729,8
40,6.270381418899717,4.532893896456955,8.466014882957221,8
41,1.148606672359698,1.2815017319088453,4.378602550265848,11
42,1.1314027294714366,1.3361134263867946,4.340326671472544,11
43,2.216617684281375,1.1728584737928534,4.329494203060176,11
44,0.35019850439565237,0.335172781129201,2.7317661058303644,10
45,1.039110941228374,-0.5265603876870549,3.621938638278836,8
46,1.7994958602431481,1.617466483650638,2.4819871521341375,9
47,0.4418592277152632,1.234629631028169,8.59124100769107,13
48,1.924336381029215,2.166756436254047,2.102980212821444,9
49,1.2233238673277307,1.491804343124385,3.040854993302341,10
50,-3.5834970218238293,-0.41138780099248623,9.673980532809702,9
51,0.940399254595609,0.8965262197361653,3.6519604631279927,11
52,1.767397279412561,2.953331484465581,7.19950542486521,10
53,0.9788262179868212,1.142604372460613,7.379479478530755,11
54,2.3405302060219566,2.920364769808158,5.0361183210020455,9
55,3.1432954930514656,1.4048882025260703,4.397740031105951,9
56,0.9720249156090354,0.47958341326062504,2.350268681838044,10
57,0.3011989837187055,1.2836613196368183,3.431813076507866,9
58,0.2530917416296591,0.7516604097657034,4.873493290571965,10
59,0.49268669061394166,1.3468304110832916,9.141783754904587,10
60,-0.442427294192887,0.10469783197312875,7.934882914275225,13
61,-0.5812884671295667,0.8733059488124757,7.944052627916599,12
62,3.1779576865829737,4.2644987232320295,6.06488465747911,11
63,-0.057863645351122386,0.8392247201850251,6.223523369307089,10
64,0.7879229161822109,0.05466273905963065,4.340801797938057,12
65,-2.1609036164913538,-1.8907758814578444,11.629907745256867,13
66,3.302173185055946,2.041043887033069,7.6740982095687755,9
67,1.7832229105794704,0.802781504846988,6.08654933634456,11
68,-2.3810360248687776,-2.4799235266178576,4.091347968345056,13
69,-1.0846896085987823,-1.5066395491289566,3.8605115294704992,11
70,-0.8238675274340376,-0.567247979128273,2.7247331453917885,12
71,-4.9167523840736544,-0.16043624850252877,20.00052734786386,11
72,2.8115583778431392,0.1599536592600987,12.336428294472718,14
73,8.077102176383269,0.42551426539443915,21.66728277236484,11
74,-1.229203249496802,0.19963554657612778,8.874912251562744,13
75,1.1861271229583024,-0.35590152270342945,9.512401617049429,11
76,-5.095870678850177,-0.8667354417994182,16.29817175354892,13
77,0.11264927389108959,-0.6263381031129909,5.6254965711011815,12
78,1.041874500486392,-1.24180783687945,9.881746583928743,13
79,0.2725358917151022,0.20869605619262468,2.4580902210106426,10
80,-3.930600208932387,-2.0062093214427423,7.182116769768937,11
81,2.875986269730997,-0.3734151322965556,11.827887322082814,10
82,1.2388917762065452,0.1820026506614963,4.374679811359157,13
83,0.1384855584230079,-0.9102729780048098,4.954124224615673,12
84,4.047424220435519,0.6798023760130414,6.953837452653401,11
85,1.1167778257709464,2.331367594894764,6.868766633146111,13
86,0.41017085154255006,0.8388393965118867,10.094055314776126,9
87,0.6758775105880571,0.08831777086794484,3.313459672571372,11
88,-2.0718381138737745,-0.327602030227821,7.634239442931777,11
89,-0.6564089982146735,-0.6055984174280259,1.6338845728385336,9
90,3.118445528841659,0.8078537459019631,8.051078710704985,11
91,1.0538737057168952,-0.33085596257728467,8.630168795690944,10
92,13.798455904678619,-0.23760888705848066,48.280509877044,12
93,-1.442025269873198,-1.2639698579521303,5.775562742974381,11
94,-1.0779403546041568,-0.3422489979635544,5.501205224679265,9
95,-1.0655836486645363,-0.6381562708654722,4.864725267125664,11
96,0.2880478254195404,-0.5824395427897864,3.9666456378850556,12
97,0.3703633608529749,-0.7393989376524054,3.353165356163343,13
98,-1.175215094049158,-0.3279655043977957,5.989490190488905,10
99,2.5780631935924245,1.0145141216318005,5.611671350803279,11
